y_real,y_pred_orig,y_pred_clean,residuo_orig,residuo_clean
375000.00000000006,292881.32235663,280273.27056562423,82118.67764337006,94726.72943437583
332324.9999999999,312441.5798003114,332622.7265084483,19883.420199688466,-297.7265084484243
115500.00000000009,160823.1688047836,154633.8176660997,-45323.16880478352,-39133.81766609961
294999.9999999998,441263.88789090636,455882.0748091965,-146263.88789090654,-160882.0748091967
155000.00000000012,304903.9377791811,298861.6697124508,-149903.937779181,-143861.6697124507
135999.99999999997,151969.18140260983,147121.33437645543,-15969.181402609858,-11121.33437645546
460000.0000000002,364668.09176513704,401317.1950012628,95331.90823486313,58682.80499873735
208740.00000000015,165358.40722771277,164011.96862452847,43381.592772287375,44728.03137547168
416999.9999999998,229218.88829566818,226532.66056739335,187781.11170433165,190467.33943260647
129000.0000000001,158730.40045558437,163515.84461044805,-29730.40045558427,-34515.84461044795
330000.0000000001,301357.67081809684,307952.0337042362,28642.329181903275,22047.96629576391
369000.0000000001,303668.81956212566,305323.02634042746,65331.18043787446,63676.97365957266
255000.0000000001,192796.49235379157,196915.91940519094,62203.50764620851,58084.080594809144
249984.00000000017,258459.6294007586,252364.64265197434,-8475.629400758422,-2380.6426519741653
995000.0,778591.4807313286,755637.4471254135,216408.5192686714,239362.55287458654
291999.9999999998,286312.7307209097,281626.61114389286,5687.269279090106,10373.388856106962
145000.00000000012,278892.8090814086,285546.1476612846,-133892.8090814085,-140546.14766128449
465900.0000000004,344723.41314536624,370565.6913924398,121176.58685463417,95334.30860756058
191999.99999999997,522213.69375231717,514496.37078177073,-330213.6937523172,-322496.3707817708
287999.9999999999,245458.5013569856,257882.13259576343,42541.49864301429,30117.86740423646
92000.00000000007,129464.26980565605,132722.84069776625,-37464.269805655975,-40722.84069776618
199999.99999999997,221721.85822658782,218059.62874764425,-21721.85822658785,-18059.62874764428
219500.00000000012,185934.06564488861,192910.4861689353,33565.9343551115,26589.513831064804
1179000.0,873842.7001081323,932624.9734905616,305157.2998918677,246375.0265094384
339999.99999999994,266417.4454628497,279259.97931121476,73582.55453715025,60740.02068878518
223000.00000000003,226365.86949215038,232563.99771286175,-3365.8694921503484,-9563.997712861717
409999.9999999997,237626.007180261,244501.11439876226,172373.99281973872,165498.88560123745
367500.0000000003,386079.0652654949,400146.8674197125,-18579.06526549463,-32646.867419712187
115989.99999999994,192622.11689738493,200236.14956917014,-76632.11689738499,-84246.1495691702
185000.00000000006,194872.6206077499,193617.4195384516,-9872.62060774985,-8617.419538451533
509999.9999999998,472831.1028907111,504656.02722280327,37168.89710928872,5343.972777196555
379000.0000000002,443299.2895364242,459897.68813330244,-64299.28953642404,-80897.68813330226
218999.99999999988,238752.8504498114,226009.73467614895,-19752.85044981152,-7009.734676149063
65599.99999999994,101263.92113364107,96169.35378530326,-35663.921133641124,-30569.35378530332
235000.0,180630.54955801324,169957.90841694098,54369.45044198676,65042.091583059024
177999.99999999994,129616.25221368049,126801.28936794608,48383.74778631945,51198.71063205386
233000.0000000001,242625.4558389534,241262.40381750584,-9625.45583895332,-8262.40381750575
151959.9999999999,276651.65976421296,287154.47867547546,-124691.65976421305,-135194.47867547555
311899.99999999977,237190.14418145275,235191.4553878155,74709.85581854702,76708.54461218425
433999.99999999965,289829.3971716425,299332.16374539706,144170.60282835714,134667.8362546026
520000.0,396861.5791252392,400186.4328008801,123138.42087476078,119813.56719911989
349899.99999999994,1142142.0838098316,1150037.0244568558,-792242.0838098316,-800137.0244568558
188000.00000000012,210254.9281172292,201639.59437208273,-22254.92811722908,-13639.594372082618
199000.0000000001,297535.52405501954,309946.2072096829,-98535.52405501946,-110946.20720968282
405000.0000000001,356554.8102905642,363289.38914127054,48445.189709435916,41710.610858729575
132990.00000000003,281568.3477377507,272935.54973215575,-148578.34773775065,-139945.54973215572
204750.00000000006,191110.34902585347,196624.86951063326,13639.650974146585,8125.130489366798
99000.00000000004,448895.9443536704,418343.66356042615,-349895.94435367035,-319343.6635604261
639000.0000000006,416150.3699975345,406868.819767239,222849.6300024661,232131.1802327616
177500.00000000015,154880.89880698384,151173.4117737196,22619.101193016308,26326.588226280553
241500.0,260309.4024003293,262184.1505731951,-18809.4024003293,-20684.150573195075
135999.99999999997,132608.2490676445,129371.99706527835,3391.7509323554696,6628.002934721619
79500.00000000004,88704.78933549458,87226.55039696414,-9204.78933549454,-7726.5503969640995
225000.00000000015,213648.15473452615,203511.98816078075,11351.845265473996,21488.011839219398
127999.99999999997,183289.72311438966,180925.58054993564,-55289.72311438969,-52925.580549935665
379999.9999999999,307789.37813681166,307824.6603733783,72210.62186318822,72175.33962662157
395999.9999999999,244063.5922243215,244281.15072967685,151936.40777567838,151718.84927032303
598500.0,265493.1349799995,273133.30681572633,333006.8650200005,325366.69318427367
337999.99999999977,456504.5473920509,501735.7240120569,-118504.54739205114,-163735.72401205712
769599.9999999999,446871.1051569287,472834.6059208637,322728.8948430712,296765.3940791362
299900.0,271355.5585693886,278734.44002440956,28544.44143061142,21165.55997559044
76999.99999999997,157131.22031477027,158626.65849365116,-80131.2203147703,-81626.6584936512
210000.0,179970.87924140843,175462.49813543304,30029.12075859157,34537.50186456696
1579999.9999999998,782008.4379987947,789467.2809959233,797991.562001205,790532.7190040764
349999.9999999997,372243.4548932345,392723.19623602973,-22243.454893234768,-42723.196236030024
461999.9999999998,471747.07701442967,509144.34544336825,-9747.077014429844,-47144.345443368424
230000.0000000001,384097.6220961117,398672.2236162481,-154097.62209611162,-168672.22361624803
212000.00000000017,184972.505343073,187853.2655723813,27027.494656927185,24146.73442761888
50000.000000000015,179515.86013018098,187683.1835492133,-129515.86013018097,-137683.18354921328
38000.000000000015,63274.5394755308,59485.732302389784,-25274.539475530786,-21485.73230238977
208000.00000000003,248328.101463429,246556.18650571277,-40328.10146342896,-38556.18650571274
988999.9999999998,1649737.3183205382,1634051.094527349,-660737.3183205384,-645051.0945273493
415000.00000000006,396210.4044876907,412393.09188719635,18789.595512309344,2606.908112803707
144000.0,263451.3563897186,261720.63968664347,-119451.3563897186,-117720.63968664347
144499.99999999994,187945.92806264252,188133.9186639016,-43445.928062642575,-43633.918663901655
214000.00000000017,241088.64435548746,237444.5158655353,-27088.644355487282,-23444.515865535126
649000.0000000006,310624.8539009165,326615.2594278038,338375.14609908406,322384.7405721968
257000.00000000015,294190.9666087277,295330.6001559972,-37190.966608727555,-38330.60015599706
398999.99999999977,287086.4251624511,285409.38056820736,111913.57483754866,113590.61943179241
680000.0000000003,884195.8243095519,907853.3872497528,-204195.8243095515,-227853.3872497524
152999.9999999999,94407.70131501414,90656.19486320253,58592.29868498577,62343.80513679738
271000.0000000002,232494.52280841424,238652.39345189594,38505.47719158593,32347.60654810423
249999.9999999998,204067.9209124408,198089.77451055296,45932.07908755899,51910.225489446835
244999.99999999997,199921.44559061265,206282.79930964348,45078.55440938732,38717.20069035649
229499.99999999997,241868.84867220043,232121.35581204802,-12368.84867220046,-2621.3558120480448
932000.0000000002,1395098.9156568276,1422977.8213585967,-463098.9156568274,-490977.82135859644
134500.00000000006,148785.2314554826,142411.82661855785,-14285.231455482543,-7911.826618557796
294999.9999999998,257409.02820567836,262428.15046881663,37590.971794321464,32571.849531183194
488999.9999999996,398163.25324966386,426516.6250748014,90836.74675033573,62483.37492519821
425000.0000000002,275923.8868140323,278521.6420547028,149076.1131859679,146478.35794529738
469999.9999999998,333750.06514840934,321500.12171498575,136249.9348515905,148499.87828501407
237000.00000000003,249630.5321530053,252837.32051722534,-12630.532153005275,-15837.320517225307
173999.99999999997,192174.64840377803,187367.80934972622,-18174.64840377806,-13367.809349726245
790000.0000000003,348320.2190073934,353640.1441887632,441679.78099260695,436359.8558112371
299999.99999999977,290841.6526723964,299858.39900023025,9158.347327603376,141.60099976952188
118999.99999999993,171501.08994228847,167309.32625829222,-52501.08994228854,-48309.32625829229
440000.0000000002,363224.7573348418,366783.07922823884,76775.24266515835,73216.92077176133
270000.00000000006,333699.34651133016,335666.7349290314,-63699.346511330106,-65666.73492903134
468999.9999999998,647780.585035744,699546.426111968,-178780.58503574418,-230546.42611196818
311225.00000000023,648569.1793917582,833468.8020420135,-337344.17939175793,-522243.80204201327
261249.99999999988,228766.763161994,231223.90420538705,32483.23683800589,30026.095794612833
315000.0000000002,374703.85293716245,374728.8000467257,-59703.85293716227,-59728.80004672555
749999.9999999998,673808.7499855654,740636.0736882201,76191.25001443434,9363.92631177965
327000.0000000001,505358.75213260227,536030.6098106867,-178358.75213260215,-209030.60981068655
170000.00000000012,485721.7925915726,464811.41171129077,-315721.7925915725,-294811.41171129065
64999.999999999956,178825.5820553816,173731.4236905125,-113825.58205538163,-108731.42369051256
265999.9999999998,209850.0356521586,213925.01843734863,56149.96434784122,52074.9815626512
279000.0000000001,381118.741723166,379628.17604468355,-102118.7417231659,-100628.17604468344
369000.0000000001,241054.2969502043,246899.7542187343,127945.70304979582,122100.24578126581
442000.00000000035,490555.297917464,546599.6187097278,-48555.29791746364,-104599.61870972742
280000.0,247428.55425112025,246145.67462275163,32571.44574887975,33854.32537724837
68999.99999999997,151278.6696553179,148884.14646086277,-82278.66965531794,-79884.1464608628
262500.00000000023,306544.261426874,300471.98283286643,-44044.261426873796,-37971.9828328662
136200.00000000003,217451.95672345388,220475.6555287035,-81251.95672345386,-84275.65552870347
648800.0000000005,810264.6926692859,916220.5907278473,-161464.69266928546,-267420.59072784684
328299.9999999998,332868.86290960415,317036.2094483525,-4568.86290960433,11263.790551647311
86000.00000000001,211282.4716725523,202150.75267322824,-125282.47167255227,-116150.75267322823
68999.99999999997,135057.532094629,135793.115463685,-66057.53209462902,-66793.11546368504
169000.00000000012,199039.0488622519,200077.72740660192,-30039.048862251773,-31077.7274066018
719999.9999999995,707076.1213430802,744322.5718854801,12923.878656919347,-24322.571885480545
218999.99999999988,258988.51029608768,270249.9927695609,-39988.5102960878,-51249.99276956101
375000.00000000006,400052.72237930953,379976.492565604,-25052.722379309474,-4976.492565603927
129599.99999999994,202457.40589851417,195798.8952649143,-72857.40589851423,-66198.89526491435
249999.9999999998,190182.67909692862,187212.37614798878,59817.32090307117,62787.62385201102
615000.0,282782.3158996863,283933.5902430106,332217.6841003137,331066.4097569894
191699.99999999994,163828.07364019193,157952.80595306994,27871.926359808014,33747.19404693
225000.00000000015,180680.8298661203,181663.77570888118,44319.170133879845,43336.22429111897
937199.9999999994,232883.84733629614,233853.32070324608,704316.1526637033,703346.6792967534
323000.0000000003,357829.59793736966,373189.94380491757,-34829.59793736937,-50189.943804917275
529000.0,512858.0297963313,528990.4996068878,16141.970203668694,9.500393112190068
281000.0000000001,214714.9327096906,217567.77076343584,66285.06729030953,63432.22923656428
255000.0000000001,223161.7549746772,230222.77972844394,31838.24502532289,24777.220271556143
92000.00000000007,215583.2234550453,216463.3294802016,-123583.22345504524,-124463.32948020152
134999.99999999997,159176.00152615033,156341.13114245265,-24176.001526150358,-21341.13114245268
1150000.0000000005,811218.1275342683,807474.1793966336,338781.87246573216,342525.8206033668
310000.0000000002,298840.17475229927,303969.4529375969,11159.825247700908,6030.54706240329
615000.0,670720.6707032658,704057.5741987709,-55720.670703265816,-89057.57419877092
527999.9999999999,377238.91938604345,373448.7818807048,150761.08061395644,154551.21811929508
354999.9999999998,583918.1131252296,610735.0305042577,-228918.11312522978,-255735.03050425783
238739.9999999999,204011.65632850316,200429.33369779153,34728.343671496754,38310.66630220838
425000.0000000002,466216.27145618974,479072.07517168095,-41216.27145618957,-54072.07517168077
238970.00000000017,206364.63222290724,210389.0639294359,32605.367777092935,28580.93607056426
158999.99999999997,284567.4646887945,273461.8400066304,-125567.46468879454,-114461.84000663043
230000.0000000001,320380.50948412635,305993.2962270009,-90380.50948412626,-75993.2962270008
579999.9999999997,529111.1112814274,552997.7856143856,50888.88871857221,27002.214385614032
233199.99999999994,350049.9246232651,375577.8516083353,-116849.92462326516,-142377.85160833533
225000.00000000015,294255.09347085893,301011.55334605434,-69255.09347085879,-76011.55334605419
291999.9999999998,268190.8045817452,270392.1404805277,23809.195418254647,21607.859519472113
244999.99999999997,277263.7747204525,285457.00772839505,-32263.774720452522,-40457.00772839508
357999.99999999977,507260.063475291,526091.0467913927,-149260.06347529124,-168091.04679139296
60000.000000000015,99840.90975042949,97588.27892969413,-39840.90975042948,-37588.27892969412
471999.9999999998,267739.99721708626,291528.60521720187,204260.00278291357,180471.39478279796
369999.99999999977,507368.12588486075,568497.8244274656,-137368.125884861,-198497.8244274658
312999.9999999999,516131.7362215306,533403.2197522459,-203131.7362215307,-220403.21975224605
120000.00000000004,112964.66019396715,112135.614406061,7035.339806032891,7864.385593939049
673099.9999999998,639713.9380176269,674855.0854400349,33386.06198237289,-1755.0854400350945
495000.0000000004,439720.66473470087,466396.2459980778,55279.33526529954,28603.754001922614
165000.00000000015,426854.6995662018,406384.93791706424,-261854.69956620163,-241384.9379170641
420999.9999999998,683731.5275078542,814393.6988798891,-262731.52750785433,-393393.69887988927
73999.99999999997,175235.87250162792,178011.13927325912,-101235.87250162795,-104011.13927325915
161569.9999999999,201043.42190650452,194862.55570173112,-39473.421906504605,-33292.55570173121
219999.99999999983,397790.90912789165,374698.9629872525,-177790.90912789182,-154698.9629872527
185000.00000000006,219849.0419917225,225237.7147923074,-34849.04199172245,-40237.71479230735
571999.9999999999,247888.26377067022,233907.80343576777,324111.73622932966,338092.1965642321
574000.0000000001,307073.1847083981,322547.9711471317,266926.815291602,251452.02885286842
205000.0,190330.55063071314,195400.61717291205,14669.449369286856,9599.382827087946
279499.9999999999,314005.55643309397,341128.6505191799,-34505.55643309408,-61628.650519179995
230000.0000000001,247967.77620787022,246972.19703583908,-17967.776207870134,-16972.197035838995
322400.0000000002,247206.38254623816,241309.97941214373,75193.61745376201,81090.02058785644
225000.00000000015,156822.04512266122,167518.90539710422,68177.95487733893,57481.09460289593
323000.0000000003,299009.0637760648,288651.83766054857,23990.93622393551,34348.16233945172
258000.00000000015,289688.0940217156,292905.55242681014,-31688.094021715428,-34905.55242681
509999.9999999998,434554.3051052158,437913.33986360196,75445.69489478401,72086.66013639787
224000.0,240856.89198534485,235633.8183161751,-16856.891985344846,-11633.818316175108
199499.99999999994,150004.87287619544,149324.63305949874,49495.1271238045,50175.366940501204
935000.0000000006,368840.80227955466,388446.55781746993,566159.1977204459,546553.4421825306
93074.99999999999,263955.1242145925,277088.03432658606,-170880.1242145925,-184013.03432658606
386499.99999999994,272163.198836246,278197.9929868958,114336.80116375396,108302.00701310416
83000.0,126758.5667048785,126436.9852797108,-43758.566704878496,-43436.9852797108
56000.000000000044,121166.48281843333,118475.05835051474,-65166.48281843329,-62475.05835051469
239000.00000000003,226859.35983537757,230282.54839354628,12140.640164622455,8717.451606453746
490000.0,479958.5096286031,473107.1671826838,10041.490371396882,16892.83281731617
330999.9999999998,413138.9236830767,445131.90868812375,-82138.92368307686,-114131.90868812392
519000.0,483855.9116381988,496554.2597107564,35144.08836180117,22445.74028924358
360000.0000000001,415306.72218151373,424023.5818867752,-55306.722181513614,-64023.58188677509
392200.00000000006,339589.9697945045,321803.9651250051,52610.03020549554,70396.03487499495
399845.00000000035,310186.4979329947,316586.3180754214,89658.50206700567,83258.68192457897
195000.00000000006,265620.28739579685,281342.0281055822,-70620.2873957968,-86342.02810558217
170500.00000000012,172512.45709682666,176757.0005844152,-2012.457096826547,-6257.000584415073
126250.00000000006,174780.80565828297,171822.8908616408,-48530.805658282916,-45572.89086164074
235958.00000000015,112476.15620088238,114811.3420942357,123481.84379911776,121146.65790576444
658999.9999999997,415696.9696269485,417683.7931073301,243303.03037305112,241316.20689266955
227900.00000000006,257969.00723266284,277889.0272102642,-30069.007232662785,-49989.02721026412
442000.00000000035,518184.6940567573,542987.5471964912,-76184.69405675697,-100987.5471964908
173499.99999999985,274818.0509146782,269376.37407624454,-101318.05091467834,-95876.37407624468
884000.0000000002,445067.57970712276,470043.0106734823,438932.4202928775,413956.9893265179
369899.9999999998,359221.2753048588,367489.16582984326,10678.72469514102,2410.834170156566
145998.99999999994,152129.38550382337,154100.29004559867,-6130.385503823432,-8101.290045598726
320000.00000000006,151908.56829671317,149808.98539780144,168091.4317032869,170191.01460219861
156000.0,223266.08342356037,214194.44654246847,-67266.08342356037,-58194.446542468475
145999.99999999997,217484.5230276791,213725.123587484,-71484.52302767913,-67725.12358748403
104649.99999999999,139900.84799903163,137232.4632278704,-35250.84799903164,-32582.463227870423
48499.99999999998,80050.25149211386,78174.65014057727,-31550.251492113886,-29674.650140577294
157999.99999999997,172148.6893490916,168859.9048004514,-14148.68934909164,-10859.904800451419
275599.9999999998,204981.4916340413,196373.76583271704,70618.50836595852,79226.23416728279
241000.00000000003,177163.84110617547,171908.7477114273,63836.158893824555,69091.25228857272
252000.0000000001,164720.28815528267,163360.74794071802,87279.71184471741,88639.25205928207
384060.0000000003,449425.4694602128,482293.2177677283,-65365.46946021251,-98233.21776772803
449999.99999999994,442297.239153734,424167.07718760596,7702.760846265941,25832.922812393983
979999.9999999997,445532.848094468,439061.04021336825,534467.1519055316,540938.9597866314
780000.0000000001,502597.96554949804,522708.0949520159,277402.0344505021,257291.9050479842
270400.0000000002,248608.32729936842,249582.72595473038,21791.672700631752,20817.27404526979
645000.0,265697.7828407583,262046.96119186876,379302.2171592417,382953.03880813124
322800.0000000002,254969.4196599682,259077.87530375342,67830.58034003197,63722.124696246756
432550.00000000006,348397.3301265914,335443.60911785497,84152.66987340868,97106.39088214509
395000.00000000035,230875.7703408028,237547.77493384527,164124.22965919756,157452.22506615508
50999.999999999985,104189.51837446928,99564.45030983431,-53189.51837446929,-48564.45030983433
315000.0000000002,321537.06522966945,317521.12003209745,-6537.0652296692715,-2521.120032097271
398999.99999999977,349832.3136756129,341041.8203648007,49167.68632438686,57958.17963519908
364999.99999999977,117974.65594971066,116996.85639823767,247025.3440502891,248003.1436017621
418999.9999999998,297491.19863124704,300987.56559524994,121508.80136875279,118012.43440474989
200999.99999999997,346324.2687328654,355308.764205561,-145324.26873286543,-154308.76420556105
498999.9999999996,498047.1572897685,503368.48997309053,952.8427102310816,-4368.489973090938
1290000.0000000007,898558.9143139615,911313.026464966,391441.0856860392,378686.9735350347
104500.00000000003,93061.57499210599,93753.61837871683,11438.425007894039,10746.381621283203
474999.99999999977,606763.3526628164,621399.1637020201,-131763.35266281664,-146399.1637020203
199499.99999999994,259813.05113567438,277817.49868608074,-60313.05113567444,-78317.4986860808
121000.00000000003,196237.9409096431,188785.45794233104,-75237.94090964308,-67785.457942331
590000.0000000003,577230.4351087784,549070.1042069789,12769.564891221933,40929.895793021424
210000.0,233919.53218063278,233817.82993020132,-23919.532180632785,-23817.82993020132
158550.0000000001,150788.62078134823,148680.62730143187,7761.379218651855,9869.372698568215
294999.9999999998,347694.54730281106,347592.3905730296,-52694.54730281123,-52592.390573029756
158999.99999999997,240626.91107242432,225587.6008590182,-81626.91107242435,-66587.60085901822
40000.0,89770.33057364415,88239.89783463719,-49770.330573644154,-48239.89783463719
218999.99999999988,145967.77471630496,140673.53933520053,73032.22528369492,78326.46066479935
220500.00000000012,294014.1936776038,302367.3321677494,-73514.19367760367,-81867.3321677493
297000.0000000002,222128.28324004138,222258.58870290345,74871.7167599588,74741.41129709673
549000.0000000005,406077.86847902276,404092.37219681655,142922.1315209777,144907.62780318392
179500.00000000015,227940.7261070187,224963.43026458294,-48440.72610701856,-45463.4302645828
461999.9999999998,272371.88930874056,272557.81771601905,189628.11069125927,189442.18228398077
599000.0,607516.1730923147,607750.6338896342,-8516.17309231474,-8750.633889634162
455000.0,533905.3496872432,542688.1918417983,-78905.34968724323,-87688.19184179825
160500.00000000003,174828.6049940411,169492.28271445842,-14328.60499404106,-8992.282714458386
1290000.0000000007,1401461.0098878099,1600200.798192328,-111461.00988780917,-310200.7981923274
80000.0,166651.071486856,164021.30025550016,-86651.071486856,-84021.30025550016
299999.99999999977,214133.79697753082,210803.74132010795,85866.20302246895,89196.25867989182
365999.9999999997,326004.320449023,346830.56433733634,39995.679550976725,19169.435662663367
53850.00000000001,107942.69285048307,107073.64883825148,-54092.692850483065,-53223.64883825147
259974.99999999983,228311.77630138365,227262.4260300715,31663.223698616173,32712.573969928315
498999.9999999996,584062.1139907651,630570.4176555648,-85062.11399076547,-131570.41765556525
231999.99999999997,115834.87636420077,111811.4202870879,116165.1236357992,120188.57971291208
375000.00000000006,258329.6701654844,256746.8676608605,116670.32983451567,118253.13233913956
567010.0000000002,463433.812593966,469657.67587332125,103576.18740603421,97352.32412667898
310999.9999999999,194857.44814974556,186461.07673098712,116142.55185025433,124538.92326901277
188999.99999999988,253256.47806885082,246152.99217541408,-64256.478068850935,-57152.9921754142
208000.00000000003,144653.7948706743,144624.97770486146,63346.20512932574,63375.022295138566
108499.99999999999,146975.7660188304,140899.7257263643,-38475.76601883043,-32399.72572636431
311500.0000000001,195024.35928016005,201575.48353556546,116475.64071984007,109924.51646443465
155000.00000000012,199305.30807923913,194405.1692935089,-44305.30807923901,-39405.16929350878
243800.0,173799.91568589004,169871.24471404406,70000.08431410996,73928.75528595594
497999.9999999996,566182.8852737268,566597.8974110605,-68182.88527372718,-68597.89741106093
233550.00000000017,227304.05734568895,236706.46967896473,6245.94265431122,-3156.469678964553
414000.00000000023,457924.5908770532,472096.2204469231,-43924.59087705298,-58096.220446922875
237000.00000000003,273217.2289588613,284481.7877705577,-36217.22895886129,-47481.787770557654
140799.99999999997,110906.8404443174,105440.94231400767,29893.159555682578,35359.0576859923
449999.99999999994,329806.02868725266,322892.5461340465,120193.97131274728,127107.45386595343
221500.0000000002,247262.17211146213,252314.90603166225,-25762.17211146193,-30814.906031662045
240000.00000000003,230186.29576745877,230716.49174630333,9813.704232541262,9283.508253696695
86400.00000000007,126233.35506171836,117610.42274118497,-39833.35506171829,-31210.4227411849
289999.9999999999,291345.34244798997,294377.09401568497,-1345.342447990086,-4377.094015685085
239558.00000000015,161980.01088828396,163369.09155693173,77577.98911171619,76188.90844306842
76099.99999999996,119328.88393753378,118790.67220550864,-43228.88393753383,-42690.67220550869
225000.00000000015,125873.7865642811,121763.60229242689,99126.21343571905,103236.39770757325
433999.99999999965,665498.3512542296,748823.6180512505,-231498.3512542299,-314823.6180512508
649999.9999999995,1384845.117601691,1461807.351115503,-734845.1176016915,-811807.3511155036
96999.99999999999,165650.49876141918,160333.83939131166,-68650.49876141919,-63333.839391311674
255999.99999999985,374994.0237833444,400458.68819820863,-118994.02378334457,-144458.68819820878
997500.0000000007,309611.1050869381,321825.2020006196,687888.8949130626,675674.7979993811
294000.0000000001,427176.20562615385,449745.72183427,-133176.20562615374,-155745.72183426988
395000.00000000035,269864.67683006305,264449.1240928729,125135.3231699373,130550.87590712745
294999.9999999998,240000.162576387,249939.53787720177,54999.83742361283,45060.46212279805
725000.0000000006,598926.9174698303,606834.1243220182,126073.08253017033,118165.87567798235
139499.9999999999,158329.29252218385,158035.57763463925,-18829.29252218394,-18535.57763463934
82699.99999999994,93553.82428632643,90558.78136722141,-10853.82428632649,-7858.781367221469
535500.0000000001,342389.30919394305,330727.05924192537,193110.69080605707,204772.94075807475
288999.9999999999,289038.9100182376,289111.16570434725,-38.91001823771512,-111.16570434736786
425000.0000000002,267150.2789724012,265825.4949693253,157849.72102759895,159174.50503067486
178999.99999999994,262741.19188724045,259894.0330402715,-83741.19188724051,-80894.03304027155
548000.0,639477.380806652,640668.4388630508,-91477.38080665201,-92668.43886305077
390000.00000000035,467392.86928742944,486198.93522674276,-77392.86928742909,-96198.93522674241
339999.99999999994,230886.97452426061,231413.10126601395,109113.02547573933,108586.89873398599
118274.99999999996,145940.51108537792,135920.1951332788,-27665.511085377962,-17645.19513327883
155000.00000000012,167168.2532210666,172337.09789730306,-12168.253221066494,-17337.09789730294
279000.0000000001,292628.98458660545,299601.6200570465,-13628.984586605337,-20601.620057046355
199000.0000000001,168904.2956135196,167409.88710205563,30095.704386480502,31590.112897944462
286000.00000000023,216086.37888928197,220134.13429678086,69913.62111071826,65865.86570321937
354999.9999999998,345678.93722595344,341228.41577644326,9321.062774046382,13771.584223556565
395000.00000000035,309177.11207052163,319633.03411680594,85822.88792947872,75366.96588319441
384000.00000000006,325229.7828909302,341680.04822032736,58770.21710906987,42319.9517796727
369999.99999999977,439270.4902319743,435327.1136333516,-69270.49023197452,-65327.11363335181
134999.99999999997,162214.12781799168,163818.15430264213,-27214.127817991714,-28818.154302642157
165000.00000000015,218639.77680895955,220326.16435859643,-53639.7768089594,-55326.16435859629
1229999.9999999995,957499.0378731738,1008176.766059638,272500.9621268257,221823.23394036153
255999.99999999985,219780.7116856457,214683.430659958,36219.28831435414,41316.56934004187
484999.99999999965,527382.1290535647,547262.33482648,-42382.12905356509,-62262.334826480364
395161.99999999965,235729.80335677022,252281.57540492035,159432.19664322943,142880.4245950793
379999.9999999999,379021.7048800623,384499.1899888137,978.2951199375675,-4499.189988813829
